"","V1","V2","V3","V4","V5","V6","V7"
"20",0.924944624043458,0.431162691126345,0.41382955222216,0.854545661010547,0.310768985602539,0.1428633786982,0.337373302549977
"21",0.630186767420382,0.482031580460141,0.31780684672851,0.355426220619236,0.388605529740841,0.79005779873343,0.783501392281653
"22",0.020392338324377,0.0113922726616341,0.925248833330426,0.566624896385901,0.224685812058199,0.157083741429572,0.0306826614539605
"23",0.600789364807657,0.542252090991203,0.365451979360116,0.313352461332572,0.44132014094328,0.496803026000077,0.0538207469881745
"24",0.409101923905779,0.917706484296514,0.55321098758257,0.0952519477062936,0.88315566676987,0.776609612855789,0.432743194862696
"25",0.670871655881715,0.33443047790241,0.101105479766421,0.631988042756915,0.15249839317298,0.13086291521679,0.16082201840713
"26",0.290327836899358,0.523860250277212,0.00582704605037967,0.147947557117635,0.197101995623826,0.834989248838004,0.720663365038461
"27",0.713170600901086,0.259666048056718,0.464729083217021,0.0705311330653494,0.585600459156635,0.0649439703329311,0.184081772082408
"28",0.942003368624214,0.439669340543876,0.208654512917041,0.0237805092034008,0.211215859227348,0.353323549836447,0.297063884417526
"29",0.0833013338088834,0.933721656226747,0.861248322427273,0.30949577801791,0.260409074893144,0.711964088179287,0.75244579232876
"30",0.776174438687507,0.500484881757487,0.441306353111635,0.509973821679596,0.244348332131941,0.0863102855033164,0.226779848768298
"31",0.349872812551912,0.545530976080103,0.403908560757719,0.243277977809232,0.734809110459561,0.806870752300213,0.64429118271824
"32",0.206430404703366,0.759445906352213,0.396922516875085,0.357747116662562,0.42250128912786,0.609892384442695,0.634048658740862
"33",0.920584357686729,0.902560238782161,0.287650769903557,0.967509775972071,0.709562880474686,0.0220963873112729,0.274239153019851
"34",0.592998997643474,0.649167975907447,0.953528855681303,0.494514603019925,0.423653251814617,0.175219724036171,0.159540350018923
"35",0.751637901531106,0.912628113202169,0.0706511264420114,0.126093120332342,0.262889242431227,0.269483466898906,0.753294673573885
"36",0.929248567499259,0.990702158195782,0.262437250178191,0.73069935596808,0.360518127467212,0.523958873367597,0.667376993864619
"37",0.446482188418663,0.893752012221182,0.726010655781642,0.518100323020985,0.397921307191486,0.242278758089291,0.655234207578081
"38",0.538164022123208,0.880462045946469,0.0683940260272551,0.436672036388152,0.686270518876535,0.161295557873906,0.904017831752387
"39",0.0326380849873725,0.170836660482649,0.813870583768236,0.584883227878405,0.216488080885766,0.205925150221718,0.63352157543165
"40",0.904879245692515,0.116057977027609,0.288052545582371,0.782081775082159,0.917036522052212,0.143481930441184,0.680015811374256
"41",0.488524243006017,0.643612798774848,0.472839173764146,0.724345557123733,0.380211221040537,0.645393789551182,0.0709061870089499
"42",0.792499655520155,0.204408689596147,0.74065430245533,0.692794532887211,0.373805297513066,0.598946673988985,0.999932049610613
"43",0.863219804385987,0.86256118969759,0.158848228583151,0.546103533369528,0.814357234652232,0.425405928057463,0.889463148913579
"44",0.906701627011799,0.604436912182098,0.853896233735878,0.569863825871299,0.250164531896589,0.612585518216016,0.556250888540798
"45",0.0627255228621264,0.563747835896793,0.118134715201217,0.190045386556769,0.25290931665583,0.73440547169613,0.595549820448427
"46",0.511482084304327,0.649397418566824,0.0286286678222629,0.656884833436343,0.0160740554385508,0.653775392499752,0.335654056840072
"47",0.516960543418963,0.663619004242083,0.908017381613143,0.517680097443983,0.57902786503251,0.0058539541643889,0.549238732536207
"48",0.00213255593079763,0.346883794958393,0.672985891763975,0.392765077361022,0.571117636563179,0.323148338395753,0.46188583173207
"49",0.715388337332134,0.245456883097805,0.946830486470911,0.0277231697387372,0.767140203100629,0.393133904266288,0.154559191181984
"50",0.463095590945178,0.963765955970817,0.476525613663563,0.366724781362223,0.598852222525748,0.234747290045062,0.0873950431242896
"51",0.874909217457326,0.244557361318109,0.903500138310483,0.500100150958208,0.818004377530461,0.467526951157177,0.617470634117839
"52",0.571280625410223,0.978237307520777,0.910680225693815,0.357333875683757,0.809525632960217,0.333406768441006,0.613990086938526
"53",0.111715856341606,0.275291644658467,0.104171084970507,0.420800745627106,0.428146608901521,0.050031085624476,0.390143429194926
"54",0.0634959749041591,0.760522103335864,0.725396368381917,0.487821257614414,0.379798045081669,0.157307306797671,0.553143627287665
"55",0.722177042825147,0.32024548390077,0.238230474586482,0.841947500264427,0.521965372323563,0.833930849394606,0.77018267850993
"56",0.429457667753294,0.69109747063613,0.0436070319029192,0.773564943030787,0.0620149812564099,0.740475015678792,0.636900614163916
"57",0.126015099923049,0.0285842862606514,0.500798622274577,0.843855966845876,0.965899648810271,0.0200167488223718,0.0653816224326923
"58",0.198080164767841,0.780259235538193,0.764169935670022,0.287710691895103,0.258350777773109,0.65106218394315,0.895156602786272
"59",0.662716282784279,0.739502073116601,0.907734530509721,0.414071754704191,0.185116897213389,0.275677564599357,0.872725127475259
"60",0.694132228032569,0.32601172219244,0.449998100625933,0.660859840050805,0.353289757778984,0.775775855805414,0.677376180397347
"61",0.456957327589664,0.922037706209191,0.215853146464331,0.328086320443156,0.437811575178367,0.7935757289894,0.552688208928681
"62",0.481199286897628,0.550015586159852,0.154918644148818,0.463372511643063,0.00286229609216874,0.881299652160029,0.156743130348778
"63",0.410339034281167,0.281669373534426,0.462709875683378,0.0459103514817543,0.745472450854567,0.428563520723915,0.56400647992893
"64",0.689580875715939,0.969156404467649,0.828901051597709,0.237020824561904,0.0440249803049179,0.329496585733412,0.987896592330498
"65",0.316228919044331,0.835918194177754,0.876611192965453,0.248155166021471,0.672743612401071,0.434193779675174,0.750265375807649
"66",0.056664394236325,0.247937301139114,0.669731593222124,0.25949260894927,0.173986976342974,0.53688753065137,0.779027173666478
"67",0.153609939619938,0.257379971035873,0.724316095975461,0.639686045166571,0.48782651888486,0.371815856377827,0.254790679094886
"68",0.740426259805836,0.385693935064327,0.179955765764074,0.579735767105905,0.840607575064447,0.173732021547932,0.298540577438505
"69",0.0230451327493259,0.348883711862261,0.73501518324782,0.735718153736865,0.623681970381372,0.571469449687012,0.103252754269362
"70",0.191964816681071,0.157025633875048,0.0350301880966096,0.0970207894286917,0.237214530820687,0.723014028241198,0.771704407948224
"71",0.437547647344763,0.921132231438765,0.107795027682635,0.0667169041136901,0.233271915183092,0.377360847968725,0.0685695138834805
"72",0.960795429461442,0.011128312248659,0.647964910782408,0.207324512454138,0.203492579124596,0.813509798677444,0.146135648324814
"73",0.270441064661834,0.942982761241185,0.89409441281987,0.268054971258272,0.3652922655221,0.737535918636674,0.619730904655027
"74",0.305307752753957,0.601315308251341,0.117029152817481,0.303088721769125,0.684269982974549,0.950191762805645,0.628168493299085
"75",0.579555678096639,0.646101441006797,0.0428300861831522,0.55635634440595,0.229198109950676,0.689619072466429,0.90657993469787
"76",0.699621952605783,0.570732834526532,0.394228242725988,0.684479401285993,0.826146776537838,0.908496771907201,0.958273684969249
"77",0.975633043251194,0.962264369197927,0.471654059441566,0.78020613804739,0.419564604693248,0.660587154875936,0.917220670987076
"78",0.809514403668814,0.104079969368254,0.340558146180197,0.353544361410391,0.935480055218485,0.871727936910892,0.974287983565863
"79",0.30483425485723,0.630317936977992,0.887814608710934,0.739286240226512,0.410112523199796,0.843179475652869,0.0483671170693512
"80",0.407738784438969,0.705991943882041,0.363309532006504,0.523600624758052,0.0413632490973687,0.27990788148297,0.516004887045633
"81",0.111955436512711,0.94063983933127,0.11369566533373,0.144079503291131,0.516270571810659,0.341247967157319,0.744157738700121
"82",0.293261617629672,0.233349100772796,0.388383868168186,0.582974008574655,0.574706580405589,0.150090682092317,0.228205532438316
"83",0.201707101044594,0.362960391591381,0.138238720709458,0.492978865606128,0.690677880251431,0.820271080331217,0.443427063447889
"84",0.438796016598082,0.581459968560608,0.842605776810825,0.461680624060604,0.0835860710835938,0.563047880121856,0.369498951478512
"85",0.127392814937746,0.649839666775583,0.772938634383376,0.366858158465824,0.0643955201299783,0.422950259297659,0.418930144370107
"86",0.344888516630512,0.157757076516515,0.167861905174679,0.109844009663328,0.299537737443616,0.576111955136061,0.249700642661075
"87",0.0787499979829105,0.891258317628992,0.589166081754918,0.0804375737333515,0.125721709518965,0.653357960234125,0.559933592053286
"88",0.979339357852393,0.961136906114135,0.276264838428974,0.0411578366641964,0.553469787573946,0.0353807694351223,0.640549111285441
"89",0.15313349196893,0.652503003550034,0.920111620897156,0.846119294788805,0.790207686560772,0.611459640680541,0.3640179240203
"90",0.145042237691542,0.536247634035613,0.489841864982659,0.25997361606115,0.912261343332784,0.927257985161501,0.256519973686586
"91",0.490181793435438,0.365097396245925,0.732794796381961,0.0878116056555494,0.743301736307214,0.933755615449976,0.936995659531948
"92",0.641672448804757,0.274302252161666,0.729238674292962,0.0683917293245516,0.736899972547622,0.48988399141895,0.0922167991979901
"93",0.793276619642779,0.4861536239074,0.617963818947513,0.429657035451538,0.415703436954335,0.610327192556579,0.310922222580761
"94",0.958602420157404,0.940010703242423,0.244005037130555,0.90344472963262,0.43593630557647,0.327388610973644,0.752907208082421
"95",0.0893476599946929,0.405125382794339,0.818265521299482,0.36501476835898,0.0857526867435857,0.760632793513554,0.458516363676793
"96",0.897889443545913,0.696272948898957,0.650283259869088,0.0590066360177007,0.571271475787236,0.299980139160102,0.0852491080072165
"97",0.0714015862500916,0.686687247662844,0.897817197650477,0.753476606625598,0.169690689055366,0.0907489510994637,0.138764655538291
"98",0.0450974844048033,0.548522418711373,0.213591759944917,0.0298778663468159,0.320245676584425,0.428934648393537,0.38107514449112
"99",0.750737789373302,0.0016277770260737,0.170149728923687,0.659012138440196,0.475307366156369,0.273233708085415,0.124835761585506
"100",0.314003492387827,0.756024919744038,0.606109498554375,0.193708972219999,0.119040843645615,0.431246671331814,0.740106055906663
"101",0.0176542387958616,0.700422573121885,0.579529134427353,0.85662123257531,0.964434652371837,0.950986067274896,0.0649221272786381
"102",0.917657774296395,0.2390675145227,0.380262158371896,0.930673308105286,0.87766537470972,0.252930896078702,0.722239937596566
"103",0.734564480343601,0.487741830454208,0.727545602685073,0.414531641712024,0.87421525332192,0.077126682906334,0.379238370905165
"104",0.660192388338309,0.260074731976764,0.861488721435269,0.61363185420221,0.778541848167622,0.694390131701327,0.214225506661188
"105",0.231941065243795,0.95977922752942,0.779197364740345,0.624417890151109,0.485252890112538,0.530288815664166,0.514142171910382
"106",0.260820300746709,0.0427458489325363,0.790221312136777,0.550916588417371,0.0164876959068933,0.103585079538287,0.644333949294329
"107",0.617976897476551,0.753634723401434,0.639809223544085,0.719162007800342,0.378176424465685,0.134382044693494,0.389342997705021
"108",0.814473333768585,0.998166897392715,0.434461882113945,0.488905513890631,0.363457320696403,0.558252261611982,0.206229765540726
"109",0.179192578543676,0.84210028433792,0.924095792116791,0.0604887084289997,0.419301990610159,0.699533911441453,0.321746347150416
"110",0.800303945292447,0.448771304165324,0.550203912871269,0.0562974095122966,0.712564861053096,0.00310445180775908,0.583377048756345
"111",0.907119573643974,0.633149274438038,0.353768982357617,0.95047205561058,0.748343680145568,0.739671806191715,0.534558711808058
"112",0.371008963227738,0.199117242018847,0.477263460394111,0.270635845767256,0.450628335242509,0.299015164319659,0.518927016680789
"113",0.0042085956382798,0.141686704286956,0.546687757952488,0.803866224255568,0.685771649585649,0.667385272051984,0.741022053134162
"114",0.355665398686775,0.310723756560745,0.487510118265559,0.796938900278532,0.583978817718453,0.612817420379375,0.587461916547113
"115",0.219725711789293,0.134036782043947,0.246744475680791,0.742730198480616,0.221254291093831,0.121964101806516,0.512001096184404
"116",0.33954222814859,0.191972849388064,0.744161177878035,0.233059437777575,0.711156406423116,0.534199451496863,0.521720490871657
"117",0.0969492102044945,0.486891310966496,0.655153872698002,0.675118042588156,0.421326236460125,0.953455743613614,0.0441406745949838
"118",0.660507008992873,0.125466486253892,0.858837427346579,0.631136694389318,0.0802812953791581,0.501781445415419,0.493252829195117
"119",0.138847815269255,0.194097423863481,0.551045973584754,0.113981335918729,0.919296706597204,0.22068508032364,0.995447912671215
"120",0.46374178826448,0.195848584023188,0.902705337587628,0.0958668663543261,0.146759721026795,0.499213814883532,0.326164913193788
"121",0.690414455637103,0.569873058549672,0.0493122249551816,0.464933765121619,0.870372803036162,0.388112433494728,0.72582885346942
"122",0.219201202272554,0.116514277774996,0.719337054865629,0.643364994024819,0.910032112481693,0.297646489680395,0.4734209718036
"123",0.899623267176018,0.102164104382779,0.00891800564760342,0.210008620144644,0.0766662910090139,0.908545919940613,0.639777599626648
"124",0.764906603511501,0.146709009471893,0.287485286720252,0.4890958472916,0.546677673794872,0.0101150110370169,0.487561009359236
"125",0.670484670211212,0.262166999533229,0.456391982278709,0.272686242000549,0.265913600911891,0.50861246639203,0.86963781949478
"126",0.971356517692252,0.697005885367941,0.748636857611787,0.62707367743024,0.605462942313325,0.289536259382148,0.00759164272555305
"127",0.935404299277657,0.702579881853424,0.301536174438234,0.575090772684004,0.686850310574945,0.182716872780933,0.542754366136117
"128",0.562632703507707,0.702880904294007,0.365852773804955,0.720984954828746,0.105764553879659,0.323846422693421,0.169669994588204
"129",0.175627494838632,0.53359087868679,0.663130303022064,0.978461470417834,0.699456460508828,0.566704839252324,0.569656500983013
"130",0.783963673491768,0.291328481066584,0.414565493239129,0.962167166639896,0.353930362131912,0.856045901402016,0.0616173032377458
"131",0.242111562980688,0.43302821740803,0.801894089299797,0.826887059667846,0.352502860667262,0.724975856950041,0.0832477407303328
"132",0.0308330143863956,0.381464060483151,0.157673360030322,0.0139826467207943,0.139250307945185,0.680000840888397,0.262661832949457
"133",0.951355901321047,0.593727946084652,0.71548994506655,0.113289808261247,0.613045537890517,0.148880772736506,0.656559614560489
"134",0.655529967858456,0.185619493382323,0.17949478550589,0.835206701668445,0.119563961958241,0.92790940612931,0.296223189788094
"135",0.864337647721133,0.22484486986394,0.258690273513823,0.646966690753625,0.509586256234907,0.522246540516731,0.516704542111101
"136",0.117998752999934,0.0361242632541107,0.96090813490403,0.331465410399716,0.344750278029668,0.12223431577549,0.507195214814701
"137",0.806677467425703,0.872709495061776,0.938383252973435,0.950966033461931,0.461900576917493,0.731976114658173,0.854940010450936
"138",0.53837671079343,0.572967530187491,0.0772694865039472,0.74653011649979,0.327630447830384,0.921645252364959,0.923483902485537
"139",0.800787352866299,0.35543443466071,0.763617472862786,0.229127077057453,0.841268305841562,0.812822357782512,0.187836878738405
"140",0.787833526020792,0.83326109520377,0.0927182467713719,0.240441335996225,0.872550012504488,0.828368765386365,0.243277879136925
"141",0.501196442545857,0.562508919058988,0.78389140534529,0.576667349718084,0.791036467350631,0.526071779007713,0.234731537500125
"142",0.225770203573202,0.0870741440750038,0.0254011840976697,0.649979556737972,0.967850621529001,0.736764212862084,0.432188256536378
"143",0.300659314653448,0.338935344101667,0.300708974151406,0.0531310173989429,0.72939558965282,0.58521247027698,0.0253034869544208
"144",0.278696080221368,0.412973195589109,0.0455229134541393,0.683689289475248,0.588007884108927,0.877549891191302,0.0629989229091831
"145",0.00757398997689597,0.352681226866087,0.756904568661858,0.233629987122646,0.299222745097087,0.101520823634734,0.46736910406275
"146",0.336431320957335,0.532617288029597,0.0795964817028725,0.317794792171684,0.662750709116614,0.246351402206308,0.718181407148329
"147",0.124334934485339,0.283347437453961,0.129441002342501,0.07790297941134,0.4071611679695,0.0280787585071133,0.372676495561105
"148",0.13115547581766,0.193668339459226,0.649503337302982,0.485266684316564,0.788805819213507,0.235507121789735,0.366571407561772
"149",0.847871375520248,0.770653687121967,0.612970907488333,0.778961099278492,0.241932805649781,0.636331179236178,0.240473635446591
"150",0.638344597620346,0.0528545182666276,0.7189121985971,0.476178319222333,0.937830981930601,0.403890551208247,0.519208551191143
"151",0.329485145618285,0.615852030304144,0.947552383746603,0.528931723157565,0.520973493624867,0.0784408397149139,0.302432856581756
"152",0.625060987047851,0.652809120678304,0.306223588028457,0.854471165969968,0.726927991244864,0.362002912189423,0.164410098086034
"153",0.743523615836321,0.467262431673007,0.256057471744367,0.285245716882093,0.109004105044374,0.13227141418828,0.0539827976758049
"154",0.461971698521054,0.428017122988356,0.56829179323259,0.81826592803176,0.827529159771473,0.20834590361861,0.704859241310313
"155",0.53329929888978,0.834922245036655,0.259661711278604,0.303692810255297,0.836928954354604,0.696825521275906,0.481199872098514
"156",0.353601185475903,0.51078593605683,0.071994128509541,0.410097966951357,0.908517578544406,0.877348012001137,0.149347619127094
"157",0.789039070106228,0.514338834002265,0.215073856555003,0.991302338084594,0.736489065828384,0.716765902550115,0.313286852305871
"158",0.681138725728999,0.360558344237235,0.863771484675041,0.488127945033562,0.871044500708968,0.00977677168972635,0.927691942132195
"159",0.811125449367876,0.889510145469413,0.194466375626818,0.538049768766078,0.104963498754039,0.804791638361329,0.853361972122841
"160",0.680600776013026,0.584051157573975,0.251436336302315,0.34426244588336,0.666265388547249,0.660420400935962,0.683278734346541
"161",0.380511594119249,0.809089803483298,0.443607625512329,0.0540078480247951,0.899123801313923,0.208299889852409,0.603474704447435
"162",0.0323346228503312,0.843787621418208,0.325169048528032,0.366654438152405,0.402670775138851,0.411601281206861,0.502589262378984
"163",0.236202140799995,0.948286990226479,0.0279473717312794,0.924762345074404,0.641222013088758,0.843702073089895,0.155024047822187
"164",0.428320428366656,0.129271927971781,0.481995235262051,0.65433371606539,0.283651875760717,0.00131864947988652,0.660270768650963
"165",0.736287024352855,0.652986153063287,0.24130118079988,0.762568833533015,0.279142531441369,0.317187914718447,0.705768764023669
"166",0.398320147033781,0.100469803848498,0.720488408799555,0.352136683801034,0.469008048795241,0.144385529183821,0.902728235402882
"167",0.453095380972062,0.890829440877967,0.136725692861791,0.00162999549837938,0.468665468464062,0.952657129574063,0.0980765137160585
"168",0.512254541565819,0.77186485177651,0.32398613171489,0.837382980008222,0.864200739834419,0.219657110520833,0.625989917061369
"169",0.515695098989604,0.577890074442335,0.938650460576483,0.757598831727169,0.597182099260351,0.454193325867217,0.206004404051889
"170",0.90975284299821,0.581142045653852,0.932156571636908,0.813066039507898,0.608159257822709,0.11817479438001,0.464012273865403
"171",0.166588450669971,0.734271973905503,0.910091213430045,0.712852492701185,0.959474424712554,0.581259130257648,0.893309478362751
"172",0.402931520243835,0.144386756946721,0.484872702099616,0.382903855868305,0.391424225620654,0.747799449137102,0.917580062636058
"173",0.352121541477429,0.277039007605364,0.134992698772966,0.0635210173684172,0.292000922887353,0.956060227955575,0.941765620307764
"174",0.165848017425082,0.55106758647707,0.486972078927909,0.237710374396256,0.242965069895727,0.505759906250363,0.668619097479658
"175",0.726509373686354,0.135532024662476,0.479403579020562,0.213667734358072,0.183028608535688,0.300590540764892,0.963145138959594
"176",0.159315801311944,0.825789358012417,0.624127109722855,0.0195127575883719,0.331989942648681,0.529766237786117,0.59113183678252
"177",0.749006108305223,0.619172147466801,0.323338660842623,0.817000254105854,0.453304079413608,0.134524542100689,0.125871948373814
"178",0.0930558869116552,0.79493889193264,0.891119452766725,0.249155754922967,0.771988795892646,0.777737784443307,0.868214227953033
"179",0.0646513931394632,0.970187416817915,0.221095673878638,0.813552779708135,0.52603731977148,0.0984845435398941,0.506931261441826
"180",0.895617646449168,0.204690116723029,0.701175784898495,0.0349797642624859,0.0569753818885268,0.426293505008643,0.177977101133671
"181",0.522927376734054,0.450754533566379,0.219991305121492,0.880618996113539,0.563558111483076,0.0428435095300277,0.24280564169803
"182",0.468433130234364,0.751756391537182,0.562818343157376,0.987667584324488,0.85551335106662,0.302993378811361,0.223087859418748
"183",0.503935306867895,0.798452387126318,0.444507241362706,0.443192775393797,0.0365304874934178,0.524731283038661,0.813674327773663
"184",0.91097249717246,0.263772476806228,0.707811753989236,0.0738946698523359,0.0425225025539209,0.356260566623493,0.400169337906719
"185",0.134132621353764,0.108112219642809,0.11688627071438,0.472165141320981,0.304364243327718,0.664237751980002,0.0098324244080189
"186",0.805353226909336,0.982435779021975,0.427463747208123,0.101412520885157,0.262122700090559,0.552273657578199,0.0864344783087727
"187",0.777424880463669,0.935340496852916,0.158617447570898,0.0279378019343906,0.0833547522992206,0.967346548152622,0.55710821235665
"188",0.493673176150032,0.803733529852276,0.882462856884037,0.395777568538052,0.685408815723184,0.682257890048864,0.810608792682217
"189",0.528816684461005,0.0720402563739723,0.494726126733003,0.00271532286839404,0.0981304957058746,0.331190746271051,0.982285504869379
"190",0.731433736787837,0.409656425879182,0.0847183535199535,0.300079588687203,0.66989091204945,0.679238997972143,0.0443655187874877
"191",0.703415147919402,0.0632523405666773,0.70497505327578,0.65584237657534,0.389332866897108,0.841701716135799,0.279549247903555
"192",0.70639866066433,0.558562815171705,0.184687717910313,0.493935938881555,0.264394764515338,0.93011917773836,0.106646496641799
"193",0.363283547200457,0.436656960076847,0.187993606953494,0.798241114988768,0.762599465429046,0.235387859622133,0.495718144716229
"194",0.405897108140673,0.439961372436179,0.832165936531538,0.337153289307336,0.586512339600207,0.60316540279546,0.492958740660261
"195",0.320490491401365,0.923977770279666,0.900177944520838,0.823490558912939,0.107887023328609,0.627197824768256,0.765850551228155
"196",0.452060081979958,0.0772351028407381,0.0192654814076377,0.0872364014290118,0.368766770248185,0.503563785769356,0.944602206578556
"197",0.43716513828778,0.709002973492374,0.599890245923229,0.811244175170083,0.652649239676733,0.393368069548936,0.435999278275801
"198",0.490853979423138,0.95672313168478,0.771440928095758,0.869938639130521,0.551196904833235,0.0884958047381757,0.725192079234286
"199",0.118129506637808,0.830656280458245,0.18894734270568,0.268269058260407,0.262226035899017,0.975172072348301,0.0574736514014658
"200",0.354524970766002,0.865888699776144,0.633328549101095,0.622972287119909,0.0860241455593302,0.467235932995682,0.288611801116223
"201",0.642111441743483,0.126893439564582,0.886841335386853,0.393680265772079,0.919728707198868,0.941731543135519,0.646239610414991
"202",0.102974487817458,0.547812068216386,0.107860348422352,0.378859745489201,0.651528234207265,0.155689465007434,0.260832604997442
"203",0.655741224749829,0.0562409646433468,0.874063903478401,0.729602982541624,0.617465332043163,0.0877636417329001,0.528370455761246
"204",0.219056262033409,0.756777745476536,0.0271513621940976,0.265772696922999,0.645281299442557,0.528809727876369,0.0357633446520971
"205",0.708337524407543,0.0959726412876043,0.0118398323664054,0.884054011000165,0.0563242297928858,0.167006631700555,0.127767506205244
"206",0.413041554464299,0.751499066461887,0.501577143872196,0.298925369264636,0.666368378930182,0.489025043021965,0.209594433056074
"207",0.728372292143914,0.223609506079772,0.102605746935665,0.199178000201316,0.331158203985232,0.212061679901051,0.374977283407895
"208",0.506793563236948,0.128832337895253,0.0963499943816181,0.908285946071885,0.221370362818901,0.169237449869281,0.93946348896254
"209",0.786297844902535,0.104960693416186,0.621779377589468,0.431010338396067,0.943056222316964,0.67724602606326,0.0877903735439371
"210",0.92458293926712,0.0849513525711761,0.619861715227482,0.926721677657954,0.223068981924366,0.586502992531168,0.475507307585057
"211",0.413877772861432,0.361070405930436,0.204504212244414,0.415057728861226,0.840727197759979,0.958191829562342,0.550069545556287
"212",0.42452513972891,0.176810928013835,0.388006267838219,0.994109225170764,0.592284742249059,0.340777238976249,0.87530437422113
"213",0.726929586405517,0.405217424483116,0.881149677543862,0.585714635564441,0.0267650809632614,0.435610506887392,0.724129686694088
"214",0.942221093827626,0.304956452608341,0.607358860827711,0.91537036070736,0.510787839230228,0.563520649402596,0.585628912604065
"215",0.186415368663225,0.00264529580894547,0.08883039287404,0.280248540645815,0.719390085288789,0.0690219037196366,0.324985069977236
"216",0.690597868184093,0.737492974988379,0.158788727256275,0.0251327852292064,0.294904701882624,0.677352913066124,0.527377026854859
"217",0.476247101035823,0.186171807474534,0.143063986691763,0.151473564816134,0.972090139249029,0.399353647945061,0.608977807552282
"218",0.342811718905112,0.932314587213992,0.697639619300297,0.87978108873486,0.90121688723048,0.478839161759941,0.743924050975979
"219",0.458040169216964,0.816035564373014,0.84287883885232,0.915712882085199,0.382392239313495,0.308479052872436,0.548211227967986
"220",0.96588096369803,0.775769501268204,0.89650026398059,0.0985100272477139,0.0257470613399055,0.497294501040868,0.55591680916977
"221",0.34978974495087,0.622172722458723,0.213291814699381,0.370385193806336,0.676208542409586,0.435983515737578,0.0119045431741979
"222",0.654384452496539,0.903046442512694,0.71876676864697,0.816175143310761,0.406645155818357,0.422342821821376,0.220197267566614
"223",0.991081031691438,0.0528329558265007,0.155610180794533,0.621183125946865,0.485584285682067,0.770102618891862,0.0318552680670594
"224",0.817109355277692,0.483790045578188,0.197786391117882,0.866707158818957,0.467321390780155,0.692143915696419,0.445711037251089
"225",0.85471449060385,0.731120054104715,0.995582470555984,0.645264994413553,0.534805455469798,0.215305386235588,0.244588133092698
"226",0.198945679213968,0.0135970726190523,0.0550321641929525,0.340187730113588,0.570484929601662,0.526513453338606,0.612252603315748
"227",0.136572856585573,0.456254770954993,0.594761063095725,0.297306417670916,0.0695397920375302,0.527074496631278,0.043742648609487
"228",0.445171399790367,0.779825898929266,0.44467001427551,0.780824894633299,0.637549388719335,0.997629124546618,0.901068129115854
"229",0.372338792714717,0.0795883756588834,0.334052146026593,0.232831068755671,0.722972114634506,0.686470316327604,0.471055866434472
"230",0.343032050668456,0.485104940718971,0.953005753429257,0.398347892877413,0.612000634802777,0.875468276300856,0.745620701403202
"231",0.297990933088625,0.39474247950719,0.448851349376103,0.500398603050465,0.415197548008757,0.976679821722753,0.0979484430719555
"232",0.278133596263981,0.122500516559308,0.786435321224621,0.917010920957274,0.883413013364499,0.197623105337067,0.721359030639054
"233",0.199719646009655,0.699607313330867,0.758958078328054,0.596346627767043,0.492412798243226,0.894839509148306,0.260112062797338
