"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"25",0.474598466252054,0.168446978024323,0.565243275200909,0.114264500982477,0.151617430729559,0.0527809607000866,0.737502887116047,0.233629112413696,0.861315262197323
"26",0.109431470445551,0.111726866002699,0.682895628014308,0.541248347645936,0.161143610256142,0.511161279468991,0.992787424278989,0.251805661161702,0.54116858668571
"27",0.36956460278815,0.61340652925688,0.312660186435174,0.96524900135883,0.72978008469136,0.183299672751377,0.0236446552020498,0.750806435762905,0.841511038617386
"28",0.0536433071158438,0.517536931243298,0.18022401830783,0.00349149952153675,0.576325865268358,0.438052437435603,0.884624238072856,0.494480357568595,0.812760150678184
"29",0.289647862957247,0.0233582877339407,0.391265206740393,0.702893962014661,0.818362010795584,0.989102421127919,0.122626585520765,0.717952909226529,0.114861045697782
"30",0.731347172810347,0.641966439015465,0.853264038142011,0.689431798921743,0.405964887326506,0.411903588792193,0.735169203376475,0.286864136710375,0.6648128442585
"31",0.673859312574922,0.119587857440075,0.303698983839829,0.563658640257161,0.622134763122536,0.73130720583625,0.575467849324147,0.247533636135127,0.107151826205314
"32",0.000315407655551098,0.454556753963698,0.828816576593633,0.230326608434009,0.987326530712307,0.927145589906994,0.922452774603735,0.176855860864899,0.485218631131497
"33",0.334000437475236,0.791723850740159,0.435981495458904,0.363296713671492,0.834298560604531,0.50086745773283,0.18180733422904,0.116359056059814,0.869167635323868
"34",0.333822045347149,0.502056640906803,0.760989597850324,0.787713671998004,0.564075659655229,0.557542690738803,0.740607065878032,0.419477839089775,0.496569327374028
"35",0.177991510864968,0.22622938433794,0.37822899780663,0.501348766563926,0.752924165154264,0.691594769715176,0.650751969114994,0.477774429279612,0.555849130749858
"36",0.598741834441472,0.885877579111877,0.758983141419672,0.240045884778296,0.533851361527728,0.103166273208956,0.738831197858788,0.942523049064175,0.0198862617910684
"37",0.410578394168289,0.186910690286585,0.384819572567513,0.554300752842721,0.507912656111293,0.870509085108022,0.224327519495118,0.149530208398549,0.409099900296268
"38",0.457008011117461,0.867845016675652,0.104833416431715,0.914281389694156,0.336228803862934,0.701661945890402,0.648801593920332,0.0141701982571588,0.334009916863715
"39",0.719406045356183,0.374438110361341,0.354606837591622,0.693899757345013,0.783041785647472,0.766297201375283,0.252009753272636,0.384376478006792,0.532038307006199
"40",0.229848542275722,0.342288544292174,0.082072145883188,0.458429667708774,0.838007639836636,0.538426169998827,0.145044856980753,0.991020901662763,0.0901232745692832
"41",0.302559970743527,0.831267215921582,0.951652237366225,0.861038746359292,0.302347624133962,0.27397068645421,0.287910751080296,0.768355694231267,0.860230634458518
"42",0.10834331539673,0.622992034340665,0.429885993671992,0.264517153952775,0.435269241704217,0.222696441121361,0.0435444882255203,0.0498957840174359,0.593630735847051
"43",0.668268823128232,0.743115343223714,0.848319613369803,0.202102024789938,0.87913468801983,0.181406778857733,0.289382780213025,0.689556013357282,0.831087139538218
"44",0.501575645506615,0.434636423832388,0.137714487374139,0.882801275559973,0.561285056529993,0.623249760293673,0.411276842746418,0.24290563282778,0.293792673962734
"45",0.802477658039192,0.935229118213058,0.836903633509064,0.167589874749654,0.852722107982302,0.790995149503889,0.201261401752708,0.244734438408903,0.921738016450584
"46",0.965809733467138,0.845188407978509,0.252866514759526,0.130576809296423,0.0364511405798839,0.561749084497259,0.108443553317959,0.863560866020077,0.551313656215672
"47",0.202878710408035,0.328155739351486,0.0959435330087241,0.415217299889967,0.371284566873529,0.69862900820941,0.718756146166008,0.103645402875651,0.854243530209603
"48",0.770701678218281,0.459004928155337,0.699808435513599,0.754533707072687,0.39872358401077,0.877087434435807,0.255854295912742,0.55539188887338,0.554265445802671
"49",0.00442480453352133,0.886663564720579,0.786121040336516,0.237724161425761,0.795519940925879,0.015680129778261,0.508930370732017,0.11504024194829,0.664638630294823
"50",0.137853987330028,0.903326370057728,0.710877001838836,0.81781495858337,0.532082334426659,0.206415633047853,0.369549456180035,0.63054878219252,0.0765480903512022
"51",0.303458388228163,0.676941402310894,0.566105229511547,0.689315689332589,0.297211249172726,0.553457495924396,0.773445340856328,0.633557424571365,0.747316504119119
"52",0.721633776835244,0.617667601141147,0.594580249246055,0.597159921958693,0.617510434291248,0.110794451971655,0.155434542673252,0.573710317129774,0.894322458723327
"53",0.39340019030803,0.767922018327711,0.731605634883551,0.824647449310248,0.826537653759044,0.114129372957395,0.158482525034187,0.703267391123382,0.0277579701821863
"54",0.113485286304068,0.822064693251741,0.502751253949013,0.75184419029695,0.863559779224801,0.853860469931892,0.0634514960685822,0.916465978465742,0.10973054952027
"55",0.778731227824814,0.55674855942411,0.463076781546387,0.303172983523536,0.607372933048638,0.327235397501267,0.911917015906229,0.922016652587491,0.270791399939684
"56",0.185460636298366,0.282050101921118,0.501927536070075,0.4766172687168,0.593260379124006,0.225826385860176,0.314071612810018,0.934225723344755,0.578144899477096
"57",0.411983584395261,0.280497112353022,0.980218980067099,0.233846311915627,0.0241420540775095,0.140391499888618,0.653277696122415,0.402503670218556,0.658741057140675
"58",0.366770912059622,0.920424332788059,0.223976300474877,0.766778752895654,0.278438229303109,0.297218188181364,0.974946600519936,0.458396436357444,0.630116963459528
"59",0.0299632961812895,0.720680018778619,0.734695591168206,0.123111855753038,0.814857609125242,0.359185968777824,0.742052502154955,0.895031364141575,0.094106637326496
"60",0.283642745207879,0.810109151657477,0.0793054611689877,0.909407926597167,0.797600045188718,0.968079956146345,0.255543992618642,0.9478783890747,0.440602620775268
"61",0.478229704044177,0.537629643971139,0.0797633524846751,0.698042129374924,0.948666265175717,0.326119374319717,0.984882635776342,0.788105606399942,0.516757203885005
"62",0.72731496319753,0.454989058698139,0.455368321430869,0.903360059918875,0.208478550181375,0.338751808591226,0.0241421433203698,0.884846031920752,0.491928596771594
"63",0.175815449899994,0.805034477414524,0.407345660798717,0.463614750003559,0.831636650500431,0.555885464867965,0.199528371144241,0.21685992448614,0.919061200616454
"64",0.567118512059174,0.835369921470992,0.480084652785716,0.239165616476947,0.0802392424824648,0.266129870826417,0.826187191868822,0.748214230013895,0.0882230330856983
"65",0.837677873455066,0.350607176482522,0.438922796028084,0.337464563559042,0.47349003559805,0.762541695798398,0.769438684903551,0.789666379230757,0.151328500551172
"66",0.128680290745649,0.825411128662915,0.236932908361816,0.297589999329726,0.683646079672307,0.0933169983342135,0.790626740044798,0.815753421679333,0.292536858543288
"67",0.165297313661353,0.574246034745942,0.492915501255658,0.87285944366944,0.731040978283738,0.642238044351262,0.491503693859093,0.0470273792394437,0.948449443816285
"68",0.469461830987246,0.526369967237969,0.509210772530797,0.463688899090863,0.127858323269601,0.956294165462566,0.412592398798792,0.586630496413175,0.570359387006688
"69",0.644115296880831,0.971721047221528,0.511277837497842,0.673205767814768,0.489662864990183,0.639222276084785,0.893797257737994,0.955581959454731,0.161589401297426
"70",0.657585776109636,0.947397669898346,0.411044211376846,0.194314571820044,0.377989933547874,0.144080908388443,0.761253853706759,0.11680350621227,0.726678141511511
"71",0.386032761515157,0.684268587466058,0.298042443644061,0.986928755877384,0.887475067670729,0.276538025193188,0.962783265951051,0.411275971313822,0.882897136314889
"72",0.141039303550264,0.394248785108794,0.651653428964278,0.195297294165939,0.291630043786019,0.74364840787913,0.772626993416653,0.952856615399631,0.320352782210568
"73",0.32191510116534,0.565294428146716,0.83578961125024,0.939342465459369,0.735387899450919,0.490137013833271,0.710000813164166,0.473483612726326,0.259199848560151
"74",0.00855999662707715,0.413240092487734,0.491755867292678,0.839411202096962,0.675628539189657,0.591191262916972,0.601328700497164,0.835208648024166,0.966763240406057
"75",0.651094195520078,0.931195226117503,0.95328481705056,0.996351246196932,0.912121015172258,0.0106708090707737,9.2051220824942e-05,0.0762856996560392,0.250607080579231
"76",0.156719040344469,0.773290386031537,0.494618836028695,0.377669126264596,0.857760999699744,0.29142645163349,0.792577016792687,0.288114793912508,0.352348741910537
"77",0.00945722777660315,0.0853184192193051,0.419627839835089,0.290111370274215,0.254456089276937,0.674490346820016,0.89660212221148,0.9174950494462,0.720649568666859
"78",0.051537481031109,0.283540368286117,0.750333100010059,0.519321440390854,0.383267958723824,0.325119422019188,0.379267787563615,0.438646913954639,0.623339623849606
"79",0.871136622165757,0.403665105003825,0.710642943871479,0.561235677987104,0.293914375148015,0.400841810477005,0.130263076121764,0.485911061022469,0.770332183372811
"80",0.280459950052318,0.198999368634618,0.588652644829708,0.804411150307356,0.00965450476668775,0.208724637700051,0.310495644059459,0.258802120726323,0.994608199465981
"81",0.720446275514124,0.615325254679231,0.690991864384501,0.121580597615141,0.861397157406784,0.628126890257428,0.0236793360889812,0.194119062804462,0.422530777804204
"82",0.207594158545796,0.0723931528337222,0.617887002415567,0.149988610156889,0.576067879554699,0.985365387335614,0.566915257244371,0.473511261741553,0.102253832165074
"83",0.202832466524987,0.156643539957275,0.867970507238992,0.797912114601466,0.0167259817631372,0.53271034406824,0.504969762048568,0.534919640370916,0.361519934483571
"84",0.634143345734919,0.480839580405465,0.249167417484918,0.468920914920862,0.250271394803616,0.781130031797919,0.377451784508109,0.895275849894737,0.0235051525310846
"85",0.182988379743493,0.418532985879807,0.915883641071579,0.609861223021794,0.304476725421729,0.984170114962345,0.666732986160321,0.12640316416653,0.639134159961482
"86",0.795268802641891,0.984406727940465,0.0567875815191461,0.103026376939495,0.837254717911361,0.80425086570601,0.877269466820367,0.669797161332758,0.724816204946682
"87",0.168581199876615,0.565677182008318,0.238795010448278,0.223320871041118,0.667131984903632,0.286470103749656,0.352904375884915,0.487765801381242,0.625929631364415
"88",0.63337387418584,0.264174908782511,0.267856871473525,0.384400020243522,0.703015975796501,0.353140603935462,0.247054317200479,0.0104274463510762,0.350867413069471
"89",0.00252097896288615,0.980131000878483,0.570038917977751,0.691173914511882,0.0511652359029977,0.878651004276044,0.63900672459808,0.134832515225319,0.0691301948810384
"90",0.716532562164939,0.476730064176877,0.0299719289044151,0.397369237251075,0.61442170781972,0.373542752026076,0.635383075883496,0.681587161029146,0.661330613664623
"91",0.387123971458874,0.27498256517516,0.673040863691635,0.0639253650331714,0.751028848337708,0.191713466987247,0.828031127644353,0.593067902745407,0.539816222263888
"92",0.000925290295737796,0.553558668523018,0.0940005667627944,0.802092456188751,0.859164934614285,0.635114374105974,0.675566147408138,0.312301649232705,0.0317331586414172
"93",0.351296282534022,0.169773387628375,0.338313264638263,0.845867746875001,0.790759985064118,0.876493632400292,0.711194182151463,0.950445446981583,0.133260337452637
"94",0.346691176763697,0.635232185145297,0.778274116020223,0.80528963186588,0.948996773175895,0.483282703679288,0.474733821524424,0.132915387135892,0.695546568330533
"95",0.456598763292461,0.170774084035036,0.0654475553761392,0.537935082965298,0.659287696946723,0.742606238689196,0.346097525267513,0.595641594392868,0.86282546220095
"96",0.683350620981228,0.912057652441824,0.529915658292555,0.0841625930436033,0.918667674111202,0.535089579017988,0.609682445014284,0.187957134151754,0.969879625839142
"97",0.603779897244298,0.257841451768026,0.481683823197382,0.29613912784184,0.916772959779754,0.554481819072855,0.54484020541911,0.910770589913086,0.854889454553602
"98",0.0123187844596493,0.413686901661373,0.300213898433256,0.276069334988094,0.171711956018815,0.44848057647779,0.176291271648874,0.0391542501987424,0.40624678195136
"99",0.0638426620350607,0.762278888663122,0.945604121546494,0.074056987056237,0.4484296140235,0.933553930305139,0.731189552579386,0.788559561150343,0.23794190801944
"100",0.177035274275734,0.937334183227737,0.420993916364387,0.951464133226041,0.990924685708946,0.395591034293834,0.539218668945172,0.328307372226263,0.319692351841523
"101",0.799480912928664,0.649342264421323,0.144089749375513,0.140215390539107,0.784265872637819,0.377541663872505,0.832336286119651,0.391542321245341,0.539539380825241
"102",0.520510304107059,0.598962987485846,0.486490053566638,0.733839793635377,0.132721616510535,0.914819614802332,0.237628371718961,0.968018021734742,0.0604182246202448
"103",0.81310253759167,0.357979277302007,0.469680600750454,0.191359349762943,0.861693750426639,0.635839568455742,0.858493966300778,0.0259803854274796,0.708468693737833
"104",0.346887553388835,0.120840486019695,0.692756840026122,0.62811197020909,0.587825783347594,0.504060185506591,0.44273174191763,0.497644090509857,0.828682859220309
"105",0.152313761396411,0.298493258672534,0.722248104271945,0.45864367484053,0.089118491869575,0.212813721470923,0.896339535046951,0.264586004875988,0.90958286151484
"106",0.700043076044453,0.0315674327648788,0.715873996071983,0.215075574964867,0.713797652899171,0.306324428406583,0.051404642886521,0.104458917638015,0.798293685476528
"107",0.365704175263216,0.892285140518836,0.249464367303958,0.219629840427078,0.689328713083135,0.0727710956327307,0.898524542586024,0.346031159837071,0.184363193402843
"108",0.0733046576033036,0.473691773007197,0.865451846140864,0.177075317222974,0.541793615581429,0.196395826758002,0.888301367562536,0.375713240082492,0.903011654653897
"109",0.527868536134328,0.322344318117364,0.540027933109474,0.394523046478357,0.115078625642306,0.0298780335842942,0.27860168891827,0.676996481590904,0.766340652336677
"110",0.862280786971445,0.498482580951376,0.871053272538003,0.364356121758426,0.76991275345181,0.379192403821197,0.577142686583917,0.741836261023573,0.483510950823858
"111",0.112622783347693,0.341347421580499,0.904939885513624,0.326818399448607,0.209508248574023,0.748707246784509,0.10124345633535,0.435207758465471,0.96362765726971
"112",0.446289481760391,0.45107096362308,0.0576146958776905,0.892289733281631,0.139137497223176,0.406302143530726,0.969025542478698,0.84390796284234,0.464303868944757
"113",0.0512860612721415,0.847785739271125,0.978476889125188,0.593534733489699,0.0667598502951441,0.591102447438869,0.608438749793374,0.80180495749348,0.12286720613363
"114",0.120855738639676,0.451732228289242,0.0955142586335617,0.420417108458079,0.958225309015329,0.474384864638171,0.646486777274792,0.763879594731339,0.839946493498205
"115",0.625259560164801,0.482700759574693,0.614733537342205,0.444318205449575,0.432269406375708,0.969354888660018,0.650183625976012,0.15279222008,0.163000457114579
"116",0.160617703840719,0.572599496875346,0.709863909485517,0.445391650934238,0.393379963001275,0.907400720175472,0.856240569334632,0.999193976541903,0.613911987466621
"117",0.456127305834244,0.233504588862105,0.0257640177373542,0.325419469226423,0.143794483029516,0.359366770437337,0.947371898153254,0.247215821641226,0.650557237231173
"118",0.47680516157862,0.135991328951825,0.842881109423586,0.258063458807184,0.926680484914764,0.626273558135067,0.0460204339998697,0.584065757417974,0.0920406706501963
"119",0.717329681454925,0.696191197012629,0.130272345201268,0.159290700216739,0.246439000546893,0.0733374865618534,0.457911457810008,0.189206482543765,0.923093824172082
"120",0.485924606792629,0.260009289871203,0.561790502501768,0.826049555077295,0.786508843436798,0.0543774689331573,0.404804491514767,0.0335825363263333,0.431112059382799
"121",0.639282119982721,0.0103130727234141,0.958768317374323,0.777617162657514,0.804303946112321,0.435855542746799,0.680179312356864,0.895642460131125,0.828030514346552
"122",0.512863813241905,0.90367422697208,0.339507051421019,0.414802586303985,0.504975204522605,0.149413921027755,0.0181767563453565,0.541035505308614,0.0871119279448176
"123",0.791614204923545,0.287016305013443,0.129666262004175,0.733083142645036,0.374739929503839,0.995728547361679,0.94105463933157,0.379568114107746,0.627916403913172
"124",0.701344135427149,0.97047765729297,0.44897628478442,0.778867614636586,0.853351731539588,0.102132851383571,0.690949700114278,0.806191732953535,0.974215067432883
"125",0.0328223997323463,0.534501891432291,0.906837676180294,0.982981587502135,0.832924691619002,0.809111146452876,0.352334096659906,0.405080718134957,0.299703531169565
"126",0.374520871980155,0.403921595310365,0.243108390709618,0.742814980026179,0.0977068519147579,0.356114701116962,0.938836638798433,0.288302412321791,0.975427165892712
"127",0.996364160359216,0.654533274390618,0.258593800241671,0.976126891362869,0.984940759733048,0.706443998995936,0.532890142915576,0.481564674357922,0.33886464607964
"128",0.967089197878609,0.97029114049871,0.189836068712175,0.171278540899667,0.517123433484463,0.797883533402268,0.834738991033092,0.396744448352877,0.922406063058685
"129",0.262189641259494,0.300038528286813,0.640402014346056,0.00281879519515981,0.440740074509328,0.226469198290375,0.934099414348486,0.998626568264871,0.265269725277166
"130",0.776341245347013,0.911760587200367,0.991556682980619,0.483885131868961,0.492560606390936,0.752526973127737,0.447589020442295,0.668007056813105,0.993168205599689
"131",0.391035961348951,0.83141323882873,0.136455838433428,0.378063367354024,0.808406771153561,0.169754135294973,0.0910863404587532,0.00361440021762004,0.312472208984701
"132",0.908174420234049,0.459298487188993,0.63234690985491,0.252062350292574,0.0301228950025203,0.333464559094942,0.41695276624558,0.631096077865533,0.156819506975745
"133",0.562839016672767,0.561342302326113,0.450318336971027,0.980555133466648,0.926008515925884,0.680929468185524,0.970648857652714,0.259647613375021,0.40271230677395
"134",0.11711489514731,0.846491533358543,0.172551391574671,0.208571475805715,0.0561300273807719,0.82174275338285,0.709887171663305,0.299675597060782,0.139994452358883
"135",0.178180114281907,0.421908104275314,0.386075197428232,0.753972440568148,0.598550175342903,0.741597750409196,0.82048936304547,0.851952099826808,0.318247532035729
"136",0.590648736045463,0.0701128118511212,0.769096374075161,0.0216121390637709,0.777767480882544,0.28259184666983,0.955754315661538,0.392427651035677,0.185795182619942
"137",0.0157199398644346,0.116717921921168,0.1982383131958,0.344652903860396,0.641298638379589,0.793512132269253,0.966737953003108,0.641489538795082,0.442443226573678
"138",0.940037496699137,0.510268199625541,0.310072806097878,0.116360467699822,0.93837843659916,0.799051921206837,0.13000502269587,0.341149817285788,0.216231941287677
"139",0.128274593096071,0.950659316711904,0.959100189537508,0.0943683578974645,0.149896639259649,0.506445963268518,0.723186863434113,0.106999839345925,0.974359645950802
"140",0.652356846112215,0.19393921607077,0.171371502955716,0.692335145218259,0.27692760413043,0.853198725440772,0.481365202295633,0.279279676566483,0.00823703304138811
"141",0.154934618920398,0.760454945022939,0.94544459761132,0.441184865918321,0.416981544968827,0.283701723764107,0.662121858093383,0.915576051008034,0.500598599121052
"142",0.740518670518145,0.943743556849891,0.438149972345447,0.258571005961974,0.017581778935506,0.662986619383912,0.785278861435247,0.537720072465832,0.811585593836382
"143",0.210226794601961,0.330313600003525,0.373802932711512,0.288841155977027,0.202946921086055,0.852354239835404,0.974542432466561,0.823242356883556,0.796333729315433
"144",0.753440100123097,0.757453251613576,0.434585797546975,0.780425265705368,0.957151748733362,0.0428193326394927,0.245738888026758,0.197424862862448,0.402902389455587
"145",0.995233153725586,0.766277376047258,0.660727549887223,0.699776525023005,0.459352293070483,0.1819295272176,0.903422474855868,0.165053780180945,0.391878694396932
"146",0.257892859161288,0.170461798838068,0.403118529389651,0.569694855252048,0.14419751933252,0.487319837810782,0.332272840769418,0.336994517935401,0.927305058367744
"147",0.408009309957541,0.413577709375337,0.482577827475771,0.813093823338083,0.138115588499466,0.717267012997957,0.190627764161987,0.680284654114395,0.185840030253671
"148",0.459088083953403,0.410517270366234,0.935850068502206,0.756397673602488,0.317549961388383,0.366807213009335,0.170229846013788,0.232164080838944,0.553948878435767
"149",0.160667766459286,0.354536134302655,0.14149555815376,0.0681577430938293,0.0129637035559475,0.0730088799123963,0.237297089372878,0.185241895777911,0.550335080134954
"150",0.0428676268508037,0.440113386281999,0.136085585592664,0.576002003695156,0.452633398033058,0.220281419207963,0.758137455381065,0.888600587825873,0.568098606031931
"151",0.856145994889744,0.251547689860803,0.0505607786336914,0.411372540224111,0.248064066450383,0.345392126078717,0.114873808770751,0.503643092303265,0.510993152676693
"152",0.531652830995464,0.819705165648212,0.64768988390492,0.708130821416581,0.441470575353868,0.906714448254129,0.299291199493144,0.833039033585577,0.0964798118623827
"153",0.799249999437132,0.535305930264527,0.198562107135658,0.909160647673649,0.247539956235172,0.684729325885574,0.118090996248919,0.0327812756869243,0.190613750068898
"154",0.354057504304956,0.796354356931717,0.0793419495992518,0.557645108448962,0.966130208526893,0.287242023914626,0.393355449179692,0.792571947359829,0.368388200842543
"155",0.492213197501376,0.896569146769859,0.483480423839879,0.916805917531679,0.535199101834403,0.614754934421352,0.773659575710345,0.104162575585302,0.428077393762108
"156",0.202011454021791,0.684999498455708,0.169383784425367,0.208791283836006,0.228568397261202,0.464948391590112,0.175766840958541,0.328622396352817,0.809199574669086
"157",0.974532719488372,0.0089811187585583,0.578060901243123,0.267649370559336,0.331629938729883,0.37694128582514,0.433186488977129,0.79542062647827,0.478329363797442
"158",0.205782241252988,0.169435984955402,0.35042009437674,0.508398399480347,0.500885276627882,0.189178072766711,0.3960768598698,0.0744477436390007,0.963765082767194
"159",0.947774873275892,0.151073623793238,0.448665276271446,0.541661215259926,0.218808442241279,0.835752726092469,0.798744843005164,0.512909239810271,0.638936022969506
"160",0.826822930529908,0.780445529975579,0.856886327713068,0.919739339098334,0.671858533085557,0.66086524783688,0.1094581299066,0.788453549352397,0.245140844672491
"161",0.806091849853091,0.874255272718961,0.764291477595534,0.234318904011122,0.864860914553865,0.103762967876197,0.185466922505875,0.377652018235841,0.501428824669022
"162",0.296835456744108,0.533023542690324,0.941657160345349,0.579168512794694,0.485797030874994,0.283033145393711,0.940568632800947,0.0473462493454572,0.00127823816414457
"163",0.462109278994574,0.446064400051488,0.314213964948508,0.146679925130835,0.108535896945396,0.989179972362666,0.0978689103284075,0.946286341714712,0.00984138950088527
"164",0.629830097586731,0.350302743656444,0.614225150003214,0.334692454823758,0.326974001483604,0.352972226742577,0.979258454948741,0.274196470952476,0.763393450899865
"165",0.364999833828032,0.0558842017826003,0.665316329809294,0.774125412068563,0.88755149686092,0.389204062993677,0.226209246276723,0.135159379234033,0.19243939811197
"166",0.679935959070921,0.558818369873217,0.216683843496954,0.439778742810595,0.350577671852157,0.0978522981648178,0.43918874292584,0.306531638268071,0.239879163784208
"167",0.20536689459323,0.652834141995719,0.473488863867591,0.507606636613025,0.312963422611589,0.425516055926564,0.381915743978811,0.817196669229539,0.732308593458768
"168",0.419044818007193,0.401758355453455,0.247367122686313,0.291969612862216,0.0878486746792138,0.919339573008047,0.351234734928429,0.404764862056938,0.688524166816729
"169",0.185167447920462,0.508470693103891,0.515700347570276,0.594588713647953,0.399800503443189,0.151754976903864,0.0298755708837028,0.966690546013609,0.31999349669371
"170",0.137615185255301,0.868992669500488,0.0888684958900558,0.197422740292037,0.516778425816951,0.940373242274703,0.768860606455399,0.123071952536741,0.302925054728403
"171",0.816524115368879,0.709219174784453,0.282011068449472,0.642897733641478,0.933838364831017,0.325411078700835,0.670671918202308,0.611244427681668,0.39837921177817
"172",0.687229255177158,0.40261934263166,0.590864297250169,0.940363496371894,0.384522847896907,0.178689875584484,0.277360040729245,0.181643861363409,0.723106720946186
"173",0.258152190646195,0.479147285637756,0.630620683076791,0.948832736653004,0.287452804750064,0.650147322927291,0.549451321991005,0.470453597478375,0.28820570411731
"174",0.114854648702467,0.0617276785606518,0.237654305403237,0.0193962805379027,0.999363107705566,0.809891801491807,0.542450675284994,0.349193725775772,0.194895355229266
"175",0.657369478708987,0.363552353427047,0.226692696003515,0.893100059573073,0.0456510337054885,0.449322432072135,0.365297787003374,0.810076475484685,0.118685236120985
"176",0.307549056154365,0.557049088398887,0.151464299589706,0.218750671566076,0.0859485874648283,0.605249289687956,0.316248900601058,0.314900296291608,0.43142622902384
"177",0.36614817223663,0.166433137976991,0.289732293060321,0.721508127971048,0.0918682958714974,0.166755774775559,0.809180692582818,0.60540246175214,0.417840809015402
"178",0.211300928994004,0.154645550090199,0.64578982490662,0.0312528638984853,0.578229124458274,0.944361191352247,0.120964396314385,0.572396577384284,0.820572332103737
"179",0.594912173047662,0.344757486905165,0.843675287682796,0.108177382454819,0.179986158453239,0.618999381908759,0.467102232234902,0.665613909745899,0.422344441024198
"180",0.228134145266842,0.275714787211269,0.848899403749616,0.186988503174119,0.469943478494029,0.0242172294879953,0.164684338416865,0.576524681982817,0.87528159857258
"181",0.843706610884828,0.203651849878952,0.987926559569431,0.654151038129426,0.754903908955477,0.299756211085672,0.916606134342107,0.855568629418771,0.126787507376246
"182",0.82414876595741,0.20008500776568,0.263838613673463,0.620270878017143,0.659021833460468,0.154599822978101,0.764540124834903,0.453645607195601,0.255091222003878
"183",0.76315568210984,0.715437689546185,0.480688085932634,0.639869363749555,0.669685607132463,0.828648164764435,0.138325679471639,0.341175092336023,0.780340328966345
"184",0.0560997727267677,0.971968660822681,0.634731707727808,0.017075880283257,0.160778247490836,0.741012226102563,0.415741632813782,0.520168002074041,0.0451810814399505
